# Period,SDE
8.905751828819364164e+03,5.254351390065292726e-01,1.833538441962214049e+00
8.905855995486042957e+03,5.262067439448906425e-01,1.079613910452617453e+00
8.905855995486042957e+03,5.263996451794810127e-01,1.047732426178869414e+00
8.905803912152703560e+03,5.264065471330164891e-01,1.282720621511446168e+00
8.905803912152703560e+03,5.267854476486617532e-01,1.773905887010595039e+00
8.905713634374915273e+03,5.268405749108447944e-01,3.227701922915475197e-01
8.905710162152692646e+03,5.269852508367875998e-01,3.113801278070462697e-01
8.905713634374915273e+03,5.273641513524327529e-01,1.621259359443632198e+00
8.905713634374915273e+03,5.275570525870231231e-01,1.686819125689307031e+00
8.905710162152692646e+03,5.275570525870231231e-01,1.526287305272044481e+00
8.905710162152692646e+03,5.277499538216134933e-01,1.541901942716992879e+00
8.905751828819364164e+03,5.285766860221580155e-01,1.966587211230448551e+00
8.905803912152703560e+03,5.291002624637459739e-01,5.103940966331389495e-01
8.905803912152703560e+03,5.292931636983363441e-01,4.384723047575956323e-01
8.905751828819364164e+03,5.296789661675170846e-01,3.103371704183062185e+00
8.905713634374915273e+03,5.301681212075285421e-01,1.431512102466566461e+00
8.905710162152692646e+03,5.303127971334712365e-01,1.489787851377120997e+00
8.905713634374915273e+03,5.318008797480110461e-01,3.148602648615769439e+00
8.905710162152692646e+03,5.319937809826014163e-01,1.750859679188580431e+00
8.905751828819364164e+03,5.319937809826014163e-01,5.966815099339735085e-01
8.905751828819364164e+03,5.321866822171917866e-01,7.390388209519754836e-01
8.905713634374915273e+03,5.341156945630953778e-01,5.847517144400472544e-01
8.905713634374915273e+03,5.343085957976856371e-01,6.573819841736320280e-01
8.905710162152692646e+03,5.343085957976856371e-01,7.025740654989781619e-01
8.905710162152692646e+03,5.345014970322760073e-01,6.152201335809911464e-01
8.915209661321481690e+03,5.380013270690445770e-01,1.553996641146691227e+00
8.915206189099259063e+03,5.385800307728155767e-01,2.195222412610155160e+00
8.905855995486042957e+03,5.417454791330902353e-01,3.484307598285237284e-01
8.905855995486042957e+03,5.435570733361996254e-01,3.876605357082607561e-01
8.905803912152703560e+03,5.440099718869769729e-01,4.232314307576031664e-01
8.905803912152703560e+03,5.458215660900864741e-01,2.062309721359289194e-01
8.905751828819364164e+03,5.462744646408638216e-01,4.044051699829939728e-01
8.905855995486042957e+03,5.470292955588260675e-01,1.231858704789920544e+00
8.905713634374915273e+03,5.479350926603807626e-01,2.472956584305650296e-01
8.905751828819364164e+03,5.480860588439732117e-01,4.810883072945678074e-01
8.905710162152692646e+03,5.480860588439732117e-01,2.404105882830735452e-01
8.905803912152703560e+03,5.492937883127129162e-01,3.501309813864141307e-01
8.905713634374915273e+03,5.497466868634902637e-01,3.227701922915475197e-01
8.905710162152692646e+03,5.498976530470827129e-01,3.113801278070462697e-01
8.905855995486042957e+03,5.500113890127121818e-01,3.178919708580008496e+00
8.905855995486042957e+03,5.502156373787490118e-01,1.470906591284782294e+00
8.905751828819364164e+03,5.515582810665996538e-01,1.261248903972672419e+00
8.905803912152703560e+03,5.530751145032648530e-01,6.159171894077486442e-01
8.905713634374915273e+03,5.532189090861167058e-01,1.355213062282226488e+00
8.905803912152703560e+03,5.532793628693016830e-01,6.646913860626960657e-01
8.905710162152692646e+03,5.533698752697091550e-01,1.053984037914240668e+00
8.905855995486042957e+03,5.547091014315597146e-01,2.358924925482548396e+00
8.905751828819364164e+03,5.561388399938176352e-01,1.468311642474608991e+00
8.905751828819364164e+03,5.563430883598544652e-01,1.466566034576954003e+00
8.905855995486042957e+03,5.571600818240018960e-01,1.079613910452617453e+00
8.905855995486042957e+03,5.573643301900387259e-01,1.047732426178869414e+00
8.905803912152703560e+03,5.577728269221123858e-01,7.937476461801171723e-01
8.905713634374915273e+03,5.583855720202229866e-01,1.120675185853902134e+00
8.905710162152692646e+03,5.585898203862598166e-01,9.121914134830644283e-01
8.905713634374915273e+03,5.585898203862598166e-01,9.678390954763935738e-01
8.905710162152692646e+03,5.587940687522966465e-01,1.381359399199820537e+00
8.905803912152703560e+03,5.602238073145545671e-01,5.103940966331389495e-01
8.905803912152703560e+03,5.604280556805915081e-01,4.384723047575956323e-01
8.905751828819364164e+03,5.608365524126651680e-01,1.939204489485294225e+00
8.905713634374915273e+03,5.630832844390705194e-01,1.752150978979876150e+00
8.905751828819364164e+03,5.632875328051073494e-01,5.966815099339735085e-01
8.905710162152692646e+03,5.632875328051073494e-01,1.750859679188580431e+00
8.905751828819364164e+03,5.634917811711441793e-01,7.390388209519754836e-01
8.905713634374915273e+03,5.655342648315127008e-01,5.847517144400472544e-01
8.905713634374915273e+03,5.657385131975495307e-01,6.573819841736320280e-01
8.905710162152692646e+03,5.657385131975495307e-01,7.025740654989781619e-01
8.905710162152692646e+03,5.659427615635863607e-01,6.152201335809911464e-01
8.905855995486042957e+03,5.663702736391397208e-01,3.484307598285237284e-01
8.905855995486042957e+03,5.682642130332996588e-01,3.876605357082607561e-01
8.905803912152703560e+03,5.687376978818395878e-01,4.232314307576031664e-01
8.905803912152703560e+03,5.706316372759995259e-01,2.062309721359289194e-01
8.905751828819364164e+03,5.711051221245394549e-01,4.044051699829939728e-01
8.905855995486042957e+03,5.718942635387727069e-01,1.231858704789920544e+00
8.905713634374915273e+03,5.728412332358526760e-01,2.472956584305650296e-01
8.905710162152692646e+03,5.729990615186992819e-01,2.404105882830735452e-01
8.905751828819364164e+03,5.729990615186992819e-01,4.810883072945678074e-01
8.905803912152703560e+03,5.742616877814725740e-01,3.501309813864141307e-01
8.905713634374915273e+03,5.747351726300125030e-01,3.227701922915475197e-01
8.905710162152692646e+03,5.748930009128592200e-01,3.113801278070462697e-01
8.905751828819364164e+03,5.766291120241724411e-01,1.261248903972672419e+00
8.905713634374915273e+03,5.783652231354856621e-01,1.355213062282226488e+00
8.905710162152692646e+03,5.785230514183322681e-01,1.053984037914240668e+00
8.905855995486042957e+03,5.843871008260066446e-01,3.178919708580008496e+00
8.905855995486042957e+03,5.846041147149207973e-01,1.470906591284782294e+00
8.905803912152703560e+03,5.876423091597189341e-01,6.159171894077486442e-01
8.905803912152703560e+03,5.878593230486330867e-01,6.646913860626960657e-01
8.905855995486042957e+03,5.893784202710321551e-01,2.358924925482548396e+00
8.905751828819364164e+03,5.908975174934312236e-01,1.468311642474608991e+00
8.905751828819364164e+03,5.911145313823453762e-01,1.466566034576954003e+00
8.905855995486042957e+03,5.919825869380019867e-01,7.630039663524794680e-01
8.905855995486042957e+03,5.921996008269161393e-01,8.473109847359199254e-01
8.905803912152703560e+03,5.926336286047444446e-01,7.937476461801171723e-01
8.905713634374915273e+03,5.932846702714869025e-01,1.120675185853902134e+00
8.905855995486042957e+03,5.933402866695749456e-01,3.484307598285237284e-01
8.905710162152692646e+03,5.935016841604010551e-01,9.121914134830644283e-01
8.905713634374915273e+03,5.935016841604010551e-01,9.678390954763935738e-01
8.905710162152692646e+03,5.937186980493152078e-01,1.381359399199820537e+00
8.905803912152703560e+03,5.952377952717142762e-01,7.860138689068780771e-01
8.905855995486042957e+03,5.953244136539329601e-01,3.876605357082607561e-01
8.905803912152703560e+03,5.954548091606284288e-01,9.808155559698330528e-01
8.905803912152703560e+03,5.958204454000224359e-01,4.232314307576031664e-01
8.905751828819364164e+03,5.958888369384567341e-01,1.939204489485294225e+00
8.915331189099273615e+03,5.969904813660832366e-01,4.494624941376976213e-01
8.915327716877050989e+03,5.976849258106085028e-01,7.972371075433989374e-01
8.905803912152703560e+03,5.978045723843804504e-01,2.062309721359289194e-01
8.905713634374915273e+03,5.982759897165124130e-01,1.752150978979876150e+00
8.905751828819364164e+03,5.983006041304699263e-01,5.403967782065430825e-01
8.905710162152692646e+03,5.984930036054265656e-01,1.750859679188580431e+00
8.905751828819364164e+03,5.984930036054265656e-01,8.955518097012316048e-01
8.905751828819364164e+03,5.987100174943407183e-01,9.249198702869360078e-01
8.905855995486042957e+03,5.991273237072857194e-01,1.231858704789920544e+00
8.905713634374915273e+03,6.001193871994646711e-01,4.557967050522143682e-01
8.905710162152692646e+03,6.002847311148278298e-01,4.649484366708724892e-01
8.905751828819364164e+03,6.002847311148278298e-01,4.810883072945678074e-01
8.905713634374915273e+03,6.008801563834822446e-01,6.790279237581192673e-01
8.905713634374915273e+03,6.010971702723963972e-01,8.436487687926026435e-01
8.905710162152692646e+03,6.010971702723963972e-01,6.608342564003798492e-01
8.905710162152692646e+03,6.013141841613105498e-01,8.292719638235058754e-01
8.905803912152703560e+03,6.016074824377332098e-01,3.501309813864141307e-01
8.905713634374915273e+03,6.021035141838226856e-01,3.227701922915475197e-01
8.905710162152692646e+03,6.022688580991858442e-01,3.113801278070462697e-01
8.905751828819364164e+03,6.040876411681805891e-01,1.261248903972672419e+00
8.915331189099273615e+03,6.053238147003867642e-01,3.920670418187826578e-01
8.905713634374915273e+03,6.059064242371754450e-01,1.355213062282226488e+00
8.915327716877050989e+03,6.060182591449120304e-01,3.166473183069537511e-01
8.915286050210379472e+03,6.060182591449120304e-01,7.304945222718494113e-01
8.905710162152692646e+03,6.060717681525386036e-01,1.053984037914240668e+00
8.915286050210379472e+03,6.143515924792154470e-01,8.448498783937604673e-01
8.915209661321481690e+03,6.212960369244683312e-01,9.278441496331795157e-01
8.915331189099273615e+03,6.212960369244683312e-01,9.412803298212659708e-01
8.915327716877050989e+03,6.219904813689935974e-01,8.462618856980547166e-01
8.915206189099259063e+03,6.219904813689935974e-01,9.135112364093865844e-01
8.905855995486042957e+03,6.230073010030536818e-01,3.484307598285237284e-01
8.905855995486042957e+03,6.233462408810737099e-01,1.343601337634797721e+00
8.905855995486042957e+03,6.235777223625821319e-01,1.462477010207924311e+00
8.905855995486042957e+03,6.250906343366295914e-01,7.281069982260151008e-01
8.905803912152703560e+03,6.256114676700235133e-01,4.232314307576031664e-01
8.905803912152703560e+03,6.268184631037001520e-01,1.201288747205996765e+00
8.905803912152703560e+03,6.270499445852085740e-01,1.124263886640309629e+00
8.905803912152703560e+03,6.276948010035994230e-01,1.064392419134417400e+00
8.905751828819364164e+03,6.282156343369933449e-01,4.044051699829939728e-01
8.905855995486042957e+03,6.286703149557676396e-01,2.842143727447438817e+00
8.905855995486042957e+03,6.290836898926499554e-01,3.269386663273950777e+00
8.915209661321481690e+03,6.296293702587718588e-01,1.458727254507475202e+00
8.905713634374915273e+03,6.301253565594379102e-01,2.472956584305650296e-01
8.905751828819364164e+03,6.302906853263265941e-01,1.994938873088427655e+00
8.905751828819364164e+03,6.302989676705692546e-01,1.994938873088427655e+00
8.905710162152692646e+03,6.302989676705692546e-01,2.404105882830735452e-01
8.915286050210379472e+03,6.303238147032971250e-01,1.463875917099020763e+00
8.915206189099259063e+03,6.303238147032971250e-01,1.994938873088427655e+00
8.905751828819364164e+03,6.305221668078350161e-01,1.833538441962214049e+00
8.905855995486042957e+03,6.314480927338688154e-01,1.079613910452617453e+00
8.905855995486042957e+03,6.316795742153772375e-01,1.047732426178869414e+00
8.905803912152703560e+03,6.316878565596197870e-01,1.282720621511446168e+00
8.905803912152703560e+03,6.321425371783940816e-01,1.773905887010595039e+00
8.905713634374915273e+03,6.322086898930138199e-01,3.227701922915475197e-01
8.905710162152692646e+03,6.323823010041451642e-01,3.113801278070462697e-01
8.905713634374915273e+03,6.328369816229193479e-01,1.621259359443632198e+00
8.905710162152692646e+03,6.330684631044277699e-01,1.526287305272044481e+00
8.905713634374915273e+03,6.330684631044277699e-01,1.686819125689307031e+00
8.905710162152692646e+03,6.332999445859361920e-01,1.541901942716992879e+00
8.905751828819364164e+03,6.342920232265896185e-01,1.966587211230448551e+00
8.905803912152703560e+03,6.349203149564952575e-01,5.103940966331389495e-01
8.905803912152703560e+03,6.351517964380036796e-01,4.384723047575956323e-01
8.905751828819364164e+03,6.356147594010205237e-01,3.103371704183062185e+00
8.905713634374915273e+03,6.362017454490341839e-01,1.431512102466566461e+00
8.905710162152692646e+03,6.363753565601655282e-01,1.489787851377120997e+00
8.905713634374915273e+03,6.381610556976132775e-01,3.148602648615769439e+00
8.905751828819364164e+03,6.383925371791216996e-01,5.966815099339735085e-01
8.905710162152692646e+03,6.383925371791216996e-01,1.750859679188580431e+00
8.905751828819364164e+03,6.386240186606301217e-01,7.390388209519754836e-01
8.905713634374915273e+03,6.409388334757143424e-01,5.847517144400472544e-01
8.905713634374915273e+03,6.411703149572228755e-01,6.573819841736320280e-01
8.905710162152692646e+03,6.411703149572228755e-01,7.025740654989781619e-01
8.905710162152692646e+03,6.414017964387312976e-01,6.152201335809911464e-01
8.915209661321481690e+03,6.456015924828534258e-01,1.553996641146691227e+00
8.915206189099259063e+03,6.462960369273786920e-01,2.195222412610155160e+00
8.905855995486042957e+03,6.557971589505828813e-01,3.484307598285237284e-01
8.905855995486042957e+03,6.579901414069785348e-01,3.876605357082607561e-01
8.905803912152703560e+03,6.585383870210774759e-01,4.232314307576031664e-01
8.905803912152703560e+03,6.607313694774731294e-01,2.062309721359289194e-01
8.905751828819364164e+03,6.612796150915719595e-01,4.044051699829939728e-01
8.905855995486042957e+03,6.621933577817368244e-01,1.231858704789920544e+00
8.905713634374915273e+03,6.632898490099347066e-01,2.472956584305650296e-01
8.905751828819364164e+03,6.634725975479676130e-01,4.810883072945678074e-01
8.905710162152692646e+03,6.634725975479676130e-01,2.404105882830735452e-01
8.905803912152703560e+03,6.649345858522314190e-01,3.501309813864141307e-01
8.905713634374915273e+03,6.654828314663303601e-01,3.227701922915475197e-01
8.905710162152692646e+03,6.656655800043632665e-01,3.113801278070462697e-01
8.905751828819364164e+03,6.676758139227260136e-01,1.261248903972672419e+00
8.905855995486042957e+03,6.678709723725789749e-01,3.178919708580008496e+00
8.905855995486042957e+03,6.681189882456237683e-01,1.470906591284782294e+00
8.905713634374915273e+03,6.696860478410886497e-01,1.355213062282226488e+00
8.905710162152692646e+03,6.698687963791215561e-01,1.053984037914240668e+00
8.905803912152703560e+03,6.715912104682502104e-01,6.159171894077486442e-01
8.905803912152703560e+03,6.718392263412950038e-01,6.646913860626960657e-01
8.905855995486042957e+03,6.735753374526082249e-01,2.358924925482548396e+00
8.905751828819364164e+03,6.753114485639214459e-01,1.468311642474608991e+00
8.905751828819364164e+03,6.755594644369661284e-01,1.466566034576954003e+00
8.905855995486042957e+03,6.765515279291450801e-01,1.079613910452617453e+00
8.905855995486042957e+03,6.767995438021898735e-01,1.047732426178869414e+00
8.905803912152703560e+03,6.772955755482793494e-01,7.937476461801171723e-01
8.905713634374915273e+03,6.780396231674136187e-01,1.120675185853902134e+00
8.905710162152692646e+03,6.782876390404583011e-01,9.121914134830644283e-01
8.905713634374915273e+03,6.782876390404583011e-01,9.678390954763935738e-01
8.905710162152692646e+03,6.785356549135030946e-01,1.381359399199820537e+00
8.905803912152703560e+03,6.802717660248163156e-01,5.103940966331389495e-01
8.905803912152703560e+03,6.805197818978611091e-01,4.384723047575956323e-01
8.905751828819364164e+03,6.810158136439505849e-01,1.939204489485294225e+00
8.905713634374915273e+03,6.837439882474427577e-01,1.752150978979876150e+00
8.905710162152692646e+03,6.839920041204875512e-01,1.750859679188580431e+00
8.905751828819364164e+03,6.839920041204875512e-01,5.966815099339735085e-01
8.905751828819364164e+03,6.842400199935322336e-01,7.390388209519754836e-01
8.905713634374915273e+03,6.867201787239797239e-01,5.847517144400472544e-01
8.905713634374915273e+03,6.869681945970244064e-01,6.573819841736320280e-01
8.905710162152692646e+03,6.869681945970244064e-01,7.025740654989781619e-01
8.905710162152692646e+03,6.872162104700691998e-01,6.152201335809911464e-01
8.905855995486042957e+03,6.922303344478374365e-01,3.484307598285237284e-01
8.905855995486042957e+03,6.945451492629217682e-01,3.876605357082607561e-01
8.905803912152703560e+03,6.951238529666928789e-01,4.232314307576031664e-01
8.905803912152703560e+03,6.974386677817770996e-01,2.062309721359289194e-01
8.905751828819364164e+03,6.980173714855482103e-01,4.044051699829939728e-01
8.905855995486042957e+03,6.989818776584999505e-01,1.231858704789920544e+00
8.905713634374915273e+03,7.001392850660421718e-01,2.472956584305650296e-01
8.905710162152692646e+03,7.003321863006325421e-01,2.404105882830735452e-01
8.905751828819364164e+03,7.003321863006325421e-01,4.810883072945678074e-01
8.905803912152703560e+03,7.018753961773553929e-01,3.501309813864141307e-01
8.905713634374915273e+03,7.024540998811263925e-01,3.227701922915475197e-01
8.905710162152692646e+03,7.026470011157167628e-01,3.113801278070462697e-01
8.905751828819364164e+03,7.047689146962107243e-01,1.261248903972672419e+00
8.905713634374915273e+03,7.068908282767046858e-01,1.355213062282226488e+00
8.905710162152692646e+03,7.070837295112950560e-01,1.053984037914240668e+00
8.905855995486042957e+03,7.192456625550851523e-01,3.178919708580008496e+00
8.905855995486042957e+03,7.195127565722102547e-01,1.470906591284782294e+00
8.905803912152703560e+03,7.232520728119617992e-01,6.159171894077486442e-01
8.905803912152703560e+03,7.235191668290869016e-01,6.646913860626960657e-01
8.905855995486042957e+03,7.253888249489626183e-01,2.358924925482548396e+00
8.905751828819364164e+03,7.272584830688384461e-01,1.468311642474608991e+00
8.905751828819364164e+03,7.275255770859635485e-01,1.466566034576954003e+00
8.905855995486042957e+03,7.285939531544639580e-01,1.079613910452617453e+00
8.905855995486042957e+03,7.288610471715890604e-01,1.047732426178869414e+00
8.905803912152703560e+03,7.293952352058392652e-01,7.937476461801171723e-01
8.905713634374915273e+03,7.301965172572146834e-01,1.120675185853902134e+00
8.905710162152692646e+03,7.304636112743397858e-01,9.121914134830644283e-01
8.905713634374915273e+03,7.304636112743397858e-01,9.678390954763935738e-01
8.905710162152692646e+03,7.307307052914648882e-01,1.381359399199820537e+00
8.905803912152703560e+03,7.326003634113406049e-01,5.103940966331389495e-01
8.905803912152703560e+03,7.328674574284657073e-01,4.384723047575956323e-01
8.905855995486042957e+03,7.329497658859455145e-01,3.484307598285237284e-01
8.905751828819364164e+03,7.334016454627160231e-01,1.939204489485294225e+00
8.905855995486042957e+03,7.354007462783878069e-01,3.876605357082607561e-01
8.905803912152703560e+03,7.360134913764982967e-01,4.232314307576031664e-01
8.905713634374915273e+03,7.363396796510921494e-01,1.752150978979876150e+00
8.905751828819364164e+03,7.366067736682173628e-01,5.966815099339735085e-01
8.905710162152692646e+03,7.366067736682173628e-01,1.750859679188580431e+00
8.905751828819364164e+03,7.368738676853424652e-01,7.390388209519754836e-01
8.905803912152703560e+03,7.384644717689404780e-01,2.062309721359289194e-01
8.905751828819364164e+03,7.390772168670510789e-01,4.044051699829939728e-01
8.905713634374915273e+03,7.395448078565934891e-01,7.546405701680594102e-01
8.905713634374915273e+03,7.398119018737185915e-01,7.027098128291314749e-01
8.905710162152692646e+03,7.398119018737185915e-01,6.463478819612432646e-01
8.905710162152692646e+03,7.400789958908438049e-01,7.048023670901026883e-01
8.905855995486042957e+03,7.400984586972353396e-01,1.231858704789920544e+00
8.905713634374915273e+03,7.413239488934564303e-01,2.472956584305650296e-01
8.905710162152692646e+03,7.415281972594932602e-01,2.404105882830735452e-01
8.905751828819364164e+03,7.415281972594932602e-01,4.810883072945678074e-01
8.905803912152703560e+03,7.431621841877880108e-01,3.501309813864141307e-01
8.905713634374915273e+03,7.437749292858986117e-01,3.227701922915475197e-01
8.905710162152692646e+03,7.439791776519354416e-01,3.113801278070462697e-01
8.905751828819364164e+03,7.462259096783407930e-01,1.261248903972672419e+00
8.915331189099273615e+03,7.462381017076040735e-01,4.477858281144083130e-01
8.915327716877050989e+03,7.471061572632606840e-01,4.114410161599477145e-01
8.905713634374915273e+03,7.484726417047461444e-01,1.355213062282226488e+00
8.905710162152692646e+03,7.486768900707829744e-01,1.053984037914240668e+00
8.915331189099273615e+03,7.566547683754833997e-01,3.920670418187826578e-01
8.915327716877050989e+03,7.575228239311400102e-01,3.166473183069537511e-01
8.915286050210379472e+03,7.575228239311400102e-01,7.304945222718494113e-01
8.915286050210379472e+03,7.679394905990193365e-01,8.448498783937604673e-01
8.915331189099273615e+03,7.766200461555854417e-01,9.412803298212659708e-01
8.915209661321481690e+03,7.766200461555854417e-01,9.278441496331795157e-01
8.915206189099259063e+03,7.774881017112420523e-01,9.135112364093865844e-01
8.915327716877050989e+03,7.774881017112420523e-01,8.462618856980547166e-01
8.905855995486042957e+03,7.787591262538171577e-01,3.484307598285237284e-01
8.905855995486042957e+03,7.791828011013421929e-01,1.343601337634797721e+00
8.905855995486042957e+03,7.794721529532276927e-01,1.462477010207924311e+00
8.905855995486042957e+03,7.813632929207869893e-01,7.281069982260151008e-01
8.905803912152703560e+03,7.820143345875294472e-01,4.232314307576031664e-01
8.905803912152703560e+03,7.835230788796252455e-01,1.201288747205996765e+00
8.905803912152703560e+03,7.838124307315107453e-01,1.124263886640309629e+00
8.905803912152703560e+03,7.846185012544992787e-01,1.064392419134417400e+00
8.905751828819364164e+03,7.852695429212417366e-01,4.044051699829939728e-01
8.905855995486042957e+03,7.858378936947095772e-01,2.842143727447438817e+00
8.905855995486042957e+03,7.863546123658124998e-01,3.269386663273950777e+00
8.915209661321481690e+03,7.870367128234647680e-01,1.458727254507475202e+00
8.905713634374915273e+03,7.876566956992974156e-01,2.472956584305650296e-01
8.905751828819364164e+03,7.878633566579082981e-01,1.994938873088427655e+00
8.905710162152692646e+03,7.878737095882115682e-01,2.404105882830735452e-01
8.905751828819364164e+03,7.878737095882115682e-01,1.994938873088427655e+00
8.915286050210379472e+03,7.879047683791213785e-01,1.463875917099020763e+00
8.915206189099259063e+03,7.879047683791213785e-01,1.994938873088427655e+00
8.905751828819364164e+03,7.881527085097937979e-01,1.833538441962214049e+00
8.905855995486042957e+03,7.893101159173360193e-01,1.079613910452617453e+00
8.905855995486042957e+03,7.895994677692215191e-01,1.047732426178869414e+00
8.905803912152703560e+03,7.896098206995247892e-01,1.282720621511446168e+00
8.905803912152703560e+03,7.901781714729926298e-01,1.773905887010595039e+00
8.905713634374915273e+03,7.902608623662672471e-01,3.227701922915475197e-01
8.905710162152692646e+03,7.904778762551813998e-01,3.113801278070462697e-01
8.905713634374915273e+03,7.910462270286492403e-01,1.621259359443632198e+00
8.905713634374915273e+03,7.913355788805347402e-01,1.686819125689307031e+00
8.905710162152692646e+03,7.913355788805347402e-01,1.526287305272044481e+00
8.905710162152692646e+03,7.916249307324202400e-01,1.541901942716992879e+00
8.905751828819364164e+03,7.928650290332370787e-01,1.966587211230448551e+00
8.905803912152703560e+03,7.936503936956190719e-01,5.103940966331389495e-01
8.905803912152703560e+03,7.939397455475045717e-01,4.384723047575956323e-01
8.905751828819364164e+03,7.945184492512756824e-01,3.103371704183062185e+00
8.905713634374915273e+03,7.952521818112927576e-01,1.431512102466566461e+00
8.905710162152692646e+03,7.954691957002069103e-01,1.489787851377120997e+00
8.905713634374915273e+03,7.977013196220165137e-01,3.148602648615769439e+00
8.905751828819364164e+03,7.979906714739021245e-01,5.966815099339735085e-01
8.905710162152692646e+03,7.979906714739021245e-01,1.750859679188580431e+00
8.905751828819364164e+03,7.982800233257876243e-01,7.390388209519754836e-01
8.905713634374915273e+03,8.011735418446429557e-01,5.847517144400472544e-01
8.905710162152692646e+03,8.014628936965285666e-01,7.025740654989781619e-01
8.905713634374915273e+03,8.014628936965285666e-01,6.573819841736320280e-01
8.905710162152692646e+03,8.017522455484140664e-01,6.152201335809911464e-01
8.915209661321481690e+03,8.070019906035668100e-01,1.553996641146691227e+00
8.915206189099259063e+03,8.078700461592234205e-01,2.195222412610155160e+00
8.905855995486042957e+03,8.306764013374049460e-01,3.484307598285237284e-01
8.905855995486042957e+03,8.334541791155061219e-01,3.876605357082607561e-01
8.905803912152703560e+03,8.341486235600313881e-01,4.232314307576031664e-01
8.905803912152703560e+03,8.369264013381325640e-01,2.062309721359289194e-01
8.905751828819364164e+03,8.376208457826578302e-01,4.044051699829939728e-01
8.905855995486042957e+03,8.387782531902000516e-01,1.231858704789920544e+00
8.905713634374915273e+03,8.401671420792505840e-01,2.472956584305650296e-01
8.905751828819364164e+03,8.403986235607590061e-01,4.810883072945678074e-01
8.905710162152692646e+03,8.403986235607590061e-01,2.404105882830735452e-01
8.905803912152703560e+03,8.422504754128264937e-01,3.501309813864141307e-01
