# BJDMID, FLUX, DX, DY, FWHM, FWHM_X, FWHM_Y, SKY, AIRMASS
8.911541650847997516e+03 9.986673662663622109e-01 -8.568417280912399292e-02 2.183686755597591400e-02 3.680000066757202148e+00 3.598678588867187500e+00 3.178621053695678711e+00 7.914400024414062500e+02 1.974025130271911621e+00
8.911542443148326129e+03 9.982250350400270200e-01 -7.946181297302246094e-02 -3.635099902749061584e-02 3.579999923706054688e+00 3.758142709732055664e+00 3.004558324813842773e+00 7.843800048828125000e+02 1.959720015525817871e+00
8.911543234048411250e+03 9.980299285839278056e-01 2.170724868774414062e-01 7.020373642444610596e-02 3.750000000000000000e+00 3.754737138748168945e+00 3.143324613571166992e+00 7.818099975585937500e+02 1.945647239685058594e+00
8.911544027048163116e+03 1.002736494556721425e+00 2.639771997928619385e-01 -1.886478662490844727e-01 3.500000000000000000e+00 3.918773651123046875e+00 2.911772489547729492e+00 7.830700073242187500e+02 1.931806325912475586e+00
8.911544818648137152e+03 9.943915403082324023e-01 -3.224529027938842773e-01 9.312532097101211548e-02 3.630000114440917969e+00 3.264968872070312500e+00 3.264968633651733398e+00 7.844299926757812500e+02 1.918202996253967285e+00
8.911545610248111188e+03 9.954410341005396345e-01 -6.372165400534868240e-03 5.909563228487968445e-02 3.470000028610229492e+00 3.718639612197875977e+00 3.009772777557373047e+00 7.817000122070312500e+02 1.904806375503540039e+00
8.911546402648091316e+03 9.959619608302531235e-01 7.884776592254638672e-02 1.866651773452758789e-01 3.450000047683715820e+00 3.752811670303344727e+00 3.110112190246582031e+00 7.794500122070312500e+02 1.891793966293334961e+00
8.911547184247989208e+03 9.933124011510179319e-01 1.791885048151016235e-01 -1.820143014192581177e-01 3.660000085830688477e+00 3.870132207870483398e+00 3.001544952392578125e+00 7.769400024414062500e+02 1.878915190696716309e+00
8.911547970048151910e+03 9.967899168622403883e-01 -8.146840333938598633e-02 -4.030906036496162415e-02 3.569999933242797852e+00 3.553056955337524414e+00 3.096493721008300781e+00 7.810800170898437500e+02 1.866126894950866699e+00
8.911548763848375529e+03 9.954590941186626241e-01 1.285473629832267761e-02 4.783911630511283875e-02 3.789999961853027344e+00 3.773409366607666016e+00 3.108527660369873047e+00 7.845700073242187500e+02 1.853552818298339844e+00
8.911549557548016310e+03 9.980187332550811696e-01 -1.029930561780929565e-01 -6.029540672898292542e-02 3.569999933242797852e+00 3.273534774780273438e+00 3.273534774780273438e+00 7.911500244140625000e+02 1.841174125671386719e+00
8.911550349947996438e+03 9.954193808567584068e-01 1.576868072152137756e-02 6.823417544364929199e-02 3.819999933242797852e+00 3.275301456451416016e+00 3.124010086059570312e+00 7.889799804687500000e+02 1.828988432884216309e+00
8.911551142948213965e+03 9.948566003020533621e-01 -3.732926025986671448e-02 -1.285810470581054688e-01 3.609999895095825195e+00 3.333429098129272461e+00 3.333429098129272461e+00 7.956199951171875000e+02 1.816996574401855469e+00
8.911551934848073870e+03 9.992027283474054222e-01 -1.272025257349014282e-01 -7.465597242116928101e-02 3.559999942779541016e+00 3.554895639419555664e+00 3.165376424789428711e+00 7.994099731445312500e+02 1.805185914039611816e+00
8.911552728748414665e+03 9.963409586578444443e-01 -2.499326467514038086e-01 2.093339115381240845e-01 3.559999942779541016e+00 3.502737522125244141e+00 3.295804023742675781e+00 7.871199951171875000e+02 1.793544888496398926e+00
8.911553521548397839e+03 9.956174658206464745e-01 -1.066678315401077271e-01 8.859888464212417603e-02 3.460000038146972656e+00 3.667243957519531250e+00 2.811033248901367188e+00 7.771400146484375000e+02 1.782103419303894043e+00
8.911554313348140568e+03 1.001300534435369149e+00 2.873154282569885254e-01 7.167240232229232788e-02 3.490000009536743164e+00 3.807861566543579102e+00 2.744888305664062500e+00 7.674299926757812500e+02 1.770823121070861816e+00
8.911555107148364186e+03 9.908207300905879089e-01 1.578310877084732056e-02 -6.540897488594055176e-02 3.329999923706054688e+00 3.622407197952270508e+00 3.073714256286621094e+00 7.591900024414062500e+02 1.759723305702209473e+00
8.911555899448227137e+03 9.985540744551324455e-01 -8.793652802705764771e-02 3.647733107209205627e-02 3.190000057220458984e+00 3.572662591934204102e+00 2.918146610260009766e+00 7.531199951171875000e+02 1.748780727386474609e+00
8.911556692548096180e+03 9.922796751593354614e-01 -8.976847678422927856e-02 -4.496839269995689392e-02 3.019999980926513672e+00 3.869731903076171875e+00 2.862740755081176758e+00 7.609699707031250000e+02 1.737996578216552734e+00
8.911557485548313707e+03 9.956096812264473295e-01 -1.045210883021354675e-01 -6.027201190590858459e-02 3.079999923706054688e+00 3.595096588134765625e+00 2.976303339004516602e+00 7.659799804687500000e+02 1.727381110191345215e+00
8.911558278748299927e+03 9.907123500764890567e-01 6.027773767709732056e-02 -7.824965752661228180e-03 2.990000009536743164e+00 3.618840217590332031e+00 2.908858537673950195e+00 7.787000122070312500e+02 1.716933369636535645e+00
8.911559070348273963e+03 9.952247703457960393e-01 8.705715835094451904e-02 -2.665333077311515808e-02 3.230000019073486328e+00 3.714501380920410156e+00 2.791674852371215820e+00 7.785999755859375000e+02 1.706618309020996094e+00
8.911559864848386496e+03 9.908521249680373177e-01 -1.499100774526596069e-01 2.830265462398529053e-02 3.220000028610229492e+00 3.596196174621582031e+00 3.057732105255126953e+00 7.769600219726562500e+02 1.696472048759460449e+00
8.911560657248366624e+03 9.927884040274280730e-01 -1.324122250080108643e-01 6.161764264106750488e-02 3.049999952316284180e+00 3.783328533172607422e+00 2.896662950515747070e+00 7.738300170898437500e+02 1.686476349830627441e+00
8.911561448848340660e+03 9.955299847873058106e-01 2.893166542053222656e-01 -9.000086784362792969e-02 3.670000076293945312e+00 3.642204046249389648e+00 2.786115646362304688e+00 7.763699951171875000e+02 1.676625847816467285e+00
8.911562241848092526e+03 9.951169145677312144e-01 -9.654139727354049683e-02 -2.388807944953441620e-02 3.150000095367431641e+00 3.616058111190795898e+00 3.158363103866577148e+00 7.757999877929687500e+02 1.666898727416992188e+00
8.911563035648316145e+03 9.938838854295072300e-01 2.964758686721324921e-02 2.033781707286834717e-01 3.200000047683715820e+00 3.212970018386840820e+00 3.212970018386840820e+00 7.781199951171875000e+02 1.657322168350219727e+00
8.911563827948179096e+03 9.929641175710152146e-01 -6.226057559251785278e-02 -4.678031802177429199e-02 3.140000104904174805e+00 3.435156106948852539e+00 2.848975181579589844e+00 7.745800170898437500e+02 1.647880792617797852e+00
8.911564622448291630e+03 9.963075792900156769e-01 1.271881908178329468e-01 -1.096824482083320618e-01 2.970000028610229492e+00 3.476338863372802734e+00 2.835039615631103516e+00 7.731300048828125000e+02 1.638531565666198730e+00
8.911565418448299170e+03 9.947012516282506267e-01 1.010914240032434464e-02 -7.283025234937667847e-02 2.930000066757202148e+00 3.602814197540283203e+00 2.869010210037231445e+00 7.809299926757812500e+02 1.629373192787170410e+00
8.911566210048273206e+03 9.945767956263200649e-01 -1.036090552806854248e-01 -1.938569098711013794e-01 2.950000047683715820e+00 3.422305822372436523e+00 2.809402227401733398e+00 7.743099975585937500e+02 1.620335578918457031e+00
8.911567002348136157e+03 9.962151298545309785e-01 8.692158758640289307e-02 1.558651477098464966e-01 2.849999904632568359e+00 3.132237195968627930e+00 3.132237195968627930e+00 7.581900024414062500e+02 1.611438751220703125e+00
8.911567793948110193e+03 9.949715803252601187e-01 1.317285001277923584e-01 1.146834641695022583e-01 2.950000047683715820e+00 3.446061611175537109e+00 2.873795747756958008e+00 7.473599853515625000e+02 1.602678298950195312e+00
8.911568584348075092e+03 9.955874027121045522e-01 3.086777329444885254e-01 4.499258473515510559e-02 3.119999885559082031e+00 3.550399541854858398e+00 2.484131097793579102e+00 7.442100219726562500e+02 1.594008326530456543e+00
8.911569378148298711e+03 9.977738705090685167e-01 -6.068361923098564148e-02 1.830582469701766968e-01 3.200000047683715820e+00 3.753976345062255859e+00 2.851866245269775391e+00 7.400499877929687500e+02 1.585467219352722168e+00
8.911570170448161662e+03 9.941710455063482721e-01 -6.365336477756500244e-02 -2.997137233614921570e-02 2.839999914169311523e+00 3.421632051467895508e+00 3.083098411560058594e+00 7.420499877929687500e+02 1.577047824859619141e+00
8.911570962048135698e+03 9.910721206481825085e-01 -1.377495005726814270e-02 -1.920134723186492920e-01 3.099999904632568359e+00 3.539929389953613281e+00 2.907835006713867188e+00 7.433599853515625000e+02 1.568740844726562500e+00
8.911571755148004740e+03 9.985323906714675957e-01 4.600369930267333984e-02 -5.343050509691238403e-02 3.440000057220458984e+00 3.545013189315795898e+00 2.932147264480590820e+00 7.355900268554687500e+02 1.560535192489624023e+00
8.911572548848111182e+03 9.939878935806703009e-01 -1.357613801956176758e-01 -2.641248516738414764e-02 3.059999942779541016e+00 3.494775772094726562e+00 2.988412618637084961e+00 7.314500122070312500e+02 1.552446722984313965e+00
8.911573341947980225e+03 9.974784258691193894e-01 2.801422774791717529e-02 -1.206600293517112732e-02 3.450000047683715820e+00 3.570501327514648438e+00 3.153236865997314453e+00 7.330000000000000000e+02 1.544482946395874023e+00
8.911574133548419923e+03 1.001036597213477153e+00 1.178224906325340271e-01 -2.702007256448268890e-02 3.730000019073486328e+00 3.505728960037231445e+00 3.144819498062133789e+00 7.399000244140625000e+02 1.536616444587707520e+00
8.911574927348177880e+03 1.001153346731411320e+00 6.432888656854629517e-02 1.944809108972549438e-01 3.440000057220458984e+00 3.665971279144287109e+00 3.082731962203979492e+00 7.368300170898437500e+02 1.528850197792053223e+00
8.911575720348395407e+03 9.979444759381753682e-01 4.595133475959300995e-03 -3.251887159422039986e-03 3.779999971389770508e+00 3.624382495880126953e+00 2.933539390563964844e+00 7.357399902343750000e+02 1.521217584609985352e+00
8.911576511948369443e+03 9.964169492836613129e-01 -2.789132855832576752e-02 -1.466553807258605957e-01 3.250000000000000000e+00 3.665666580200195312e+00 2.949958801269531250e+00 7.438900146484375000e+02 1.513665437698364258e+00
8.911577305048238486e+03 9.902377880926728215e-01 -1.431591156870126724e-02 -2.804208546876907349e-03 2.869999885559082031e+00 3.172904253005981445e+00 3.172904014587402344e+00 7.408800048828125000e+02 1.506209492683410645e+00
8.911578098047990352e+03 9.966764841770092698e-01 -2.186581194400787354e-01 1.175623238086700439e-01 3.000000000000000000e+00 3.406928300857543945e+00 3.019277334213256836e+00 7.351199951171875000e+02 1.498869657516479492e+00
8.911578889647964388e+03 9.984027816394535071e-01 2.274529635906219482e-02 -1.015754416584968567e-03 3.140000104904174805e+00 3.609532356262207031e+00 2.830201625823974609e+00 7.374899902343750000e+02 1.491723179817199707e+00
8.911579671848099679e+03 9.983460016739874598e-01 9.528587013483047485e-02 -3.745033219456672668e-02 3.089999914169311523e+00 3.420703411102294922e+00 3.420703411102294922e+00 7.410700073242187500e+02 1.484562039375305176e+00
8.911580464147962630e+03 9.986430674396082896e-01 -3.715513274073600769e-03 -2.081228233873844147e-02 3.109999895095825195e+00 3.307407379150390625e+00 2.908521175384521484e+00 7.419299926757812500e+02 1.477493524551391602e+00
8.911581257948186249e+03 9.992697145824213090e-01 -7.912992686033248901e-02 6.906852871179580688e-02 3.230000019073486328e+00 3.597323656082153320e+00 3.124536752700805664e+00 7.322600097656250000e+02 1.470528125762939453e+00
8.911582050948403776e+03 9.991897714658857232e-01 2.808016166090965271e-02 -2.971280366182327271e-02 3.029999971389770508e+00 3.255569934844970703e+00 3.255569934844970703e+00 7.276599731445312500e+02 1.463641762733459473e+00
8.911582844848278910e+03 9.990584546413883160e-01 -3.281728923320770264e-02 5.381167307496070862e-02 3.059999942779541016e+00 3.439512968063354492e+00 2.911641836166381836e+00 7.293800048828125000e+02 1.456865787506103516e+00
8.911583635748364031e+03 9.998928065006323918e-01 3.118863888084888458e-02 -5.774470418691635132e-02 3.140000104904174805e+00 3.738288164138793945e+00 2.935270071029663086e+00 7.222000122070312500e+02 1.450266361236572266e+00
8.911584417248144746e+03 1.001736543964583115e+00 -4.766918346285820007e-02 2.506800927221775055e-02 3.150000095367431641e+00 3.633372545242309570e+00 2.993955612182617188e+00 7.152399902343750000e+02 1.443657398223876953e+00
8.911585209548007697e+03 1.001304343563274468e+00 -8.347841911017894745e-03 2.194719389081001282e-02 3.200000047683715820e+00 3.075256824493408203e+00 3.075256824493408203e+00 7.004699707031250000e+02 1.437135100364685059e+00
8.911586002648342401e+03 9.979124025728589586e-01 -2.564344406127929688e-01 2.321366034448146820e-02 3.029999971389770508e+00 3.288709878921508789e+00 3.288709640502929688e+00 6.935499877929687500e+02 1.430686116218566895e+00
8.911586796347983181e+03 1.000008948620618066e+00 8.413822390139102936e-03 -2.512289769947528839e-02 3.119999885559082031e+00 3.435238838195800781e+00 3.050741672515869141e+00 7.017999877929687500e+02 1.424330472946166992e+00
8.911587587948422879e+03 9.980456317469493799e-01 2.450962662696838379e-01 3.574498370289802551e-02 2.900000095367431641e+00 3.436661481857299805e+00 2.826119661331176758e+00 7.150100097656250000e+02 1.418057441711425781e+00
8.911588381148409098e+03 1.002393651834827759e+00 1.226962953805923462e-01 -5.054786056280136108e-02 2.730000019073486328e+00 3.190931081771850586e+00 3.190930843353271484e+00 7.184199829101562500e+02 1.411866903305053711e+00
8.911589173348154873e+03 1.001517308847139409e+00 -2.027677893638610840e-01 -1.820776984095573425e-02 3.009999990463256836e+00 3.669845104217529297e+00 2.780719518661499023e+00 7.138699951171875000e+02 1.405756354331970215e+00
8.911589965448249131e+03 9.962198469932670442e-01 -1.452656686305999756e-01 -4.302478581666946411e-02 2.710000038146972656e+00 3.124775648117065430e+00 3.124775648117065430e+00 7.050300292968750000e+02 1.399725794792175293e+00
8.911590757748112082e+03 1.001906372991473670e+00 -8.203092962503433228e-03 5.925682187080383301e-02 2.710000038146972656e+00 3.454815864562988281e+00 2.956561088562011719e+00 7.034600219726562500e+02 1.393763542175292969e+00
8.911591550847981125e+03 9.995839773162576991e-01 3.550320491194725037e-02 9.554910939186811447e-04 2.650000095367431641e+00 3.212727069854736328e+00 3.212727069854736328e+00 7.016799926757812500e+02 1.387883543968200684e+00
8.911592343247961253e+03 1.000859412707752139e+00 -1.067042946815490723e-01 -7.865964621305465698e-02 2.940000057220458984e+00 3.592317104339599609e+00 2.945087432861328125e+00 6.972999877929687500e+02 1.382085323333740234e+00
8.911593135648407042e+03 9.958235327389058922e-01 -5.422751419246196747e-04 8.129609376192092896e-02 2.509999990463256836e+00 3.460483789443969727e+00 2.791886329650878906e+00 6.936500244140625000e+02 1.376340270042419434e+00
8.911593928748276085e+03 1.000789909639489217e+00 -7.875014096498489380e-03 5.624960362911224365e-02 2.630000114440917969e+00 3.171527385711669922e+00 3.171527385711669922e+00 6.856599731445312500e+02 1.370679855346679688e+00
8.911594721048139036e+03 1.000903368566843143e+00 1.480188816785812378e-01 -5.192104354500770569e-02 2.549999952316284180e+00 3.153738260269165039e+00 3.153738021850585938e+00 6.801799926757812500e+02 1.365171551704406738e+00
8.911595501848030835e+03 9.995806136571413480e-01 2.534760721027851105e-02 4.891262506134808064e-04 2.619999885559082031e+00 3.502822637557983398e+00 3.502822637557983398e+00 6.824899902343750000e+02 1.359645724296569824e+00
8.911596294848248363e+03 9.989388847786188075e-01 5.099157616496086121e-02 4.942696169018745422e-02 2.690000057220458984e+00 3.151689052581787109e+00 3.151689052581787109e+00 6.843900146484375000e+02 1.354194879531860352e+00
8.911597087848000228e+03 1.001662213003809088e+00 1.616646051406860352e-01 -3.633360937237739563e-02 2.759999990463256836e+00 3.506871700286865234e+00 3.060133218765258789e+00 6.694400024414062500e+02 1.348815441131591797e+00
8.911597879548091441e+03 9.970259186060445034e-01 -3.198303654789924622e-02 -3.856758773326873779e-02 2.769999980926513672e+00 3.201829671859741211e+00 3.201829671859741211e+00 6.629500122070312500e+02 1.343505144119262695e+00
8.911598671848420054e+03 1.001738318358927682e+00 -1.145639643073081970e-01 -2.779963612556457520e-02 2.910000085830688477e+00 3.756932973861694336e+00 2.994446754455566406e+00 6.524799804687500000e+02 1.338268756866455078e+00
8.911599463448394090e+03 9.983823972338454755e-01 -2.328710258007049561e-01 -1.885944046080112457e-02 3.130000114440917969e+00 3.400822162628173828e+00 3.041309356689453125e+00 6.443099975585937500e+02 1.333082079887390137e+00
8.911600256448145956e+03 1.005286879429928115e+00 2.796562016010284424e-02 -9.172649681568145752e-02 3.150000095367431641e+00 3.271446943283081055e+00 3.271446943283081055e+00 6.392100219726562500e+02 1.327964663505554199e+00
8.911601049048360437e+03 1.001545651584362817e+00 1.635099500417709351e-01 2.515079267323017120e-02 3.119999885559082031e+00 3.413650512695312500e+00 3.066988229751586914e+00 6.314600219726562500e+02 1.322903871536254883e+00
8.911601842148229480e+03 1.000408505206416221e+00 6.532219797372817993e-02 -1.345571279525756836e-01 2.789999961853027344e+00 3.506625652313232422e+00 3.149137496948242188e+00 6.289199829101562500e+02 1.317907810211181641e+00
8.911602635048329830e+03 9.976145993371451359e-01 -9.907332062721252441e-02 -2.245667949318885803e-02 3.000000000000000000e+00 3.561549901962280273e+00 2.955156087875366211e+00 6.250000000000000000e+02 1.312978267669677734e+00
8.911603428048081696e+03 1.005130915098848332e+00 -8.541174232959747314e-02 9.412736445665359497e-02 3.000000000000000000e+00 3.364472866058349609e+00 3.364472866058349609e+00 6.275700073242187500e+02 1.308112382888793945e+00
8.911604221448302269e+03 1.002256906319101804e+00 2.671680450439453125e-01 6.209515035152435303e-02 2.920000076293945312e+00 3.258993148803710938e+00 3.258993148803710938e+00 6.210800170898437500e+02 1.303305745124816895e+00
8.911605013048276305e+03 1.003574124836472681e+00 1.602084338665008545e-01 -9.441741742193698883e-03 3.019999980926513672e+00 3.436687946319580078e+00 2.869682312011718750e+00 6.160999755859375000e+02 1.298555612564086914e+00
8.911605806748382747e+03 1.002599646534319433e+00 1.248427629470825195e-01 1.936688274145126343e-02 3.000000000000000000e+00 3.558649301528930664e+00 3.089714765548706055e+00 6.158499755859375000e+02 1.293866634368896484e+00
8.911606599148362875e+03 1.001691745055755645e+00 5.032144486904144287e-02 7.671897765249013901e-03 2.809999942779541016e+00 3.586926698684692383e+00 3.073389530181884766e+00 6.240000000000000000e+02 1.289231896400451660e+00
8.911607392848003656e+03 1.002468370172189704e+00 6.377471238374710083e-02 -2.009785734117031097e-02 2.890000104904174805e+00 3.526313304901123047e+00 2.723859786987304688e+00 6.263900146484375000e+02 1.284659266471862793e+00
8.911608185048215091e+03 1.002730607433296672e+00 3.853809833526611328e-02 -3.609614446759223938e-02 2.859999895095825195e+00 3.525264978408813477e+00 2.862376213073730469e+00 6.312600097656250000e+02 1.280139803886413574e+00
8.911608977548312396e+03 1.000156132404379283e+00 -2.498735636472702026e-01 3.245460800826549530e-03 3.099999904632568359e+00 3.601779460906982422e+00 2.976353406906127930e+00 6.376500244140625000e+02 1.275679945945739746e+00
8.911609770548064262e+03 1.001978487569616938e+00 -8.272227644920349121e-02 1.725294627249240875e-03 2.630000114440917969e+00 3.320592403411865234e+00 3.062170505523681641e+00 6.318400268554687500e+02 1.271275401115417480e+00
8.911610562348272651e+03 1.001308995541429825e+00 -2.701548219192773104e-04 3.333777189254760742e-02 2.609999895095825195e+00 3.540224790573120117e+00 3.152802228927612305e+00 6.263599853515625000e+02 1.266918420791625977e+00
8.911611356048379093e+03 1.002393019781912864e+00 -4.916838556528091431e-02 -1.881958730518817902e-02 2.569999933242797852e+00 3.580794095993041992e+00 2.860563755035400391e+00 6.231199951171875000e+02 1.262617945671081543e+00
8.911612149148248136e+03 1.002147088417210341e+00 6.266530603170394897e-02 1.201039403676986694e-01 2.359999895095825195e+00 3.197899580001831055e+00 3.197899341583251953e+00 6.268499755859375000e+02 1.258370161056518555e+00
8.911612941747996956e+03 1.002263424808570225e+00 -4.772842302918434143e-02 8.941953629255294800e-02 2.599999904632568359e+00 3.297207832336425781e+00 3.088696718215942383e+00 6.209299926757812500e+02 1.254240393638610840e+00
8.911613722548354417e+03 1.001884114141322835e+00 1.793582439422607422e-01 5.899099633097648621e-03 2.650000095367431641e+00 3.562607526779174805e+00 2.977833509445190430e+00 6.094500122070312500e+02 1.250097036361694336e+00
8.911614515548106283e+03 1.000540204508096442e+00 -1.257699280977249146e-01 -2.197220362722873688e-02 2.970000028610229492e+00 3.643870830535888672e+00 3.105660438537597656e+00 5.938699951171875000e+02 1.246006131172180176e+00
8.911615308647975326e+03 1.006057480461632236e+00 -4.491599649190902710e-02 -3.608088940382003784e-02 2.960000038146972656e+00 3.537320852279663086e+00 3.288426399230957031e+00 5.859500122070312500e+02 1.241963863372802734e+00
8.911616100948303938e+03 1.002941649838264837e+00 4.982562363147735596e-02 7.188533898442983627e-03 2.849999904632568359e+00 3.775986909866333008e+00 3.048503160476684570e+00 5.829400024414062500e+02 1.237971305847167969e+00
8.911616893948055804e+03 1.000901685577701095e+00 1.060055947164073586e-04 7.710179314017295837e-03 2.720000028610229492e+00 3.533806324005126953e+00 3.081236362457275391e+00 5.801199951171875000e+02 1.234021544456481934e+00
8.911617687348276377e+03 1.000637696015860501e+00 4.410507157444953918e-02 -5.683990940451622009e-02 2.740000009536743164e+00 3.458200454711914062e+00 3.199058294296264648e+00 5.751099853515625000e+02 1.230160951614379883e+00
8.911618473848327994e+03 9.991966256726301232e-01 -1.533340960741043091e-01 -4.781132191419601440e-02 2.849999904632568359e+00 3.358863115310668945e+00 3.358863115310668945e+00 5.768300170898437500e+02 1.226320505142211914e+00
8.911619266248308122e+03 1.000803507884125310e+00 -8.916486054658889771e-02 -1.278647501021623611e-02 2.529999971389770508e+00 3.197932958602905273e+00 3.197932720184326172e+00 5.809000244140625000e+02 1.222522497177124023e+00
8.911620057848282158e+03 1.003496971062101562e+00 -3.676316142082214355e-02 3.739915043115615845e-02 2.589999914169311523e+00 3.414474964141845703e+00 3.414474725723266602e+00 5.872100219726562500e+02 1.218787670135498047e+00
8.911620847348123789e+03 1.001023847004231859e+00 -4.001836851239204407e-02 2.387545444071292877e-02 2.829999923706054688e+00 3.753575563430786133e+00 2.941397428512573242e+00 5.889500122070312500e+02 1.215083479881286621e+00
8.911621639647986740e+03 1.001805285332854956e+00 2.484096400439739227e-02 5.595611408352851868e-02 3.039999961853027344e+00 3.568131208419799805e+00 2.910558938980102539e+00 5.945200195312500000e+02 1.211425185203552246e+00
8.911622431948315352e+03 1.002849218542857246e+00 -2.658314444124698639e-02 1.262516248971223831e-02 2.900000095367431641e+00 3.796299934387207031e+00 2.711878776550292969e+00 5.952399902343750000e+02 1.207817792892456055e+00
8.911623222848400474e+03 1.001080148851934526e+00 -9.023536927998065948e-03 -9.454670548439025879e-02 3.029999971389770508e+00 3.426287651062011719e+00 2.805971384048461914e+00 5.894500122070312500e+02 1.204250931739807129e+00
8.911624015348032117e+03 9.991136105380312715e-01 1.254882216453552246e-01 -3.056172514334321022e-03 2.799999952316284180e+00 3.051420450210571289e+00 3.051420450210571289e+00 5.822700195312500000e+02 1.200722336769104004e+00
8.911624808948021382e+03 9.980024257989263958e-01 8.884299546480178833e-03 2.016073651611804962e-02 2.730000019073486328e+00 3.571757793426513672e+00 2.976884603500366211e+00 5.781300048828125000e+02 1.197240114212036133e+00
8.911625601248349994e+03 1.000381108911303718e+00 -2.044742256402969360e-01 6.207357347011566162e-02 2.980000019073486328e+00 3.436190843582153320e+00 3.436190605163574219e+00 5.651400146484375000e+02 1.193796992301940918e+00
8.911626395048107952e+03 1.002473747282201399e+00 -2.940763533115386963e-01 8.094391226768493652e-02 3.250000000000000000e+00 3.509371995925903320e+00 3.040412664413452148e+00 5.626900024414062500e+02 1.190452218055725098e+00
8.911627175047993660e+03 1.004588242307401291e+00 2.096069902181625366e-01 -1.134010590612888336e-02 3.309999942779541016e+00 3.835530519485473633e+00 2.990962505340576172e+00 5.514699707031250000e+02 1.187094569206237793e+00
8.911627968848217279e+03 9.996748342892572969e-01 -8.559574186801910400e-02 -1.774005442857742310e-01 3.539999961853027344e+00 3.579827547073364258e+00 2.900979280471801758e+00 5.495000000000000000e+02 1.183784008026123047e+00
8.911628761148080230e+03 1.002493523947455056e+00 1.216232851147651672e-01 6.517354398965835571e-02 3.539999961853027344e+00 3.412210464477539062e+00 3.138422012329101562e+00 5.492899780273437500e+02 1.180510878562927246e+00
8.911629553448408842e+03 1.002452723540040003e+00 -5.370995402336120605e-02 -3.900884836912155151e-02 3.250000000000000000e+00 3.455821037292480469e+00 3.097648143768310547e+00 5.488800048828125000e+02 1.177283048629760742e+00
