# BJDMID, FLUX, DX, DY, FWHM, FWHM_X, FWHM_Y, SKY, AIRMASS
8.831643821401987225e+03 1.004118437011920273e+00 -3.362555205821990967e-01 6.790248304605484009e-02 2.660000085830688477e+00 3.179528951644897461e+00 2.768313646316528320e+00 2.310939941406250000e+03 1.202035784721374512e+00
8.831644830202218145e+03 1.000088268754162124e+00 3.764174506068229675e-02 -2.267296425998210907e-02 2.730000019073486328e+00 3.197174310684204102e+00 2.734390020370483398e+00 2.321060058593750000e+03 1.201734542846679688e+00
8.831645838501863182e+03 1.000363721421739571e+00 -1.090832725167274475e-01 -5.061200633645057678e-02 2.950000047683715820e+00 3.371429443359375000e+00 2.545934200286865234e+00 2.323409912109375000e+03 1.201457619667053223e+00
8.831646846701856703e+03 1.001031881818427172e+00 1.404511332511901855e-01 -5.544289946556091309e-03 3.000000000000000000e+00 3.015966892242431641e+00 3.015966653823852539e+00 2.333949951171875000e+03 1.201204895973205566e+00
8.831647855001967400e+03 9.928661689246279787e-01 -1.018557846546173096e-01 9.735820442438125610e-02 2.920000076293945312e+00 3.388604879379272461e+00 2.889043331146240234e+00 2.323320068359375000e+03 1.200975894927978516e+00
8.831648863201960921e+03 1.005186402445447547e+00 9.998448193073272705e-02 -6.139276549220085144e-02 2.920000076293945312e+00 3.151978969573974609e+00 2.873755216598510742e+00 2.316840087890625000e+03 1.200771570205688477e+00
8.831649872402194887e+03 1.002406298698812259e+00 3.122076205909252167e-02 -5.627696402370929718e-03 2.950000047683715820e+00 3.227425575256347656e+00 2.764087915420532227e+00 2.319689941406250000e+03 1.200590848922729492e+00
8.831650882102083415e+03 1.001281673382569792e+00 -7.836819440126419067e-02 -2.459890581667423248e-02 3.089999914169311523e+00 2.893416881561279297e+00 2.893416881561279297e+00 2.330070068359375000e+03 1.200434565544128418e+00
8.831651890302076936e+03 1.002701806003630569e+00 -2.315490543842315674e-01 -5.916158482432365417e-02 3.200000047683715820e+00 3.335153102874755859e+00 2.932650089263916016e+00 2.329959960937500000e+03 1.200302839279174805e+00
8.831652895002160221e+03 1.000141972070510255e+00 -2.729989290237426758e-01 -1.288329809904098511e-01 3.089999914169311523e+00 3.277649879455566406e+00 2.983899593353271484e+00 2.342979980468750000e+03 1.200194716453552246e+00
8.831653903502039611e+03 9.971299981462404816e-01 3.136078119277954102e-01 1.874893456697463989e-01 3.519999980926513672e+00 3.458696842193603516e+00 3.132219552993774414e+00 2.339340087890625000e+03 1.200110554695129395e+00
8.831654912401922047e+03 9.938947804533337926e-01 7.693543285131454468e-02 -2.130491472780704498e-02 3.049999952316284180e+00 3.217753171920776367e+00 2.733689308166503906e+00 2.350860107421875000e+03 1.200050354003906250e+00
8.831655921401921660e+03 9.960858237653058556e-01 -4.257334172725677490e-01 -7.794789504259824753e-03 3.190000057220458984e+00 3.232135295867919922e+00 2.936207056045532227e+00 2.366179931640625000e+03 1.200014352798461914e+00
8.831656931002158672e+03 9.977552682654290406e-01 -8.191820234060287476e-02 5.419446155428886414e-02 3.130000114440917969e+00 3.410785913467407227e+00 2.859297752380371094e+00 2.378370117187500000e+03 1.200002431869506836e+00
8.831657940101809800e+03 1.000306698743040013e+00 3.384410589933395386e-02 -1.162179466336965561e-02 3.180000066757202148e+00 3.506070137023925781e+00 2.707388401031494141e+00 2.381520019531250000e+03 1.200014472007751465e+00
8.831658947501797229e+03 9.962276503225918622e-01 -2.397291548550128937e-02 4.725670907646417618e-03 3.079999923706054688e+00 3.390095710754394531e+00 2.778617143630981445e+00 2.375600097656250000e+03 1.200050830841064453e+00
8.831659955102019012e+03 9.920860628000843784e-01 1.473764628171920776e-01 -5.071273446083068848e-02 3.269999980926513672e+00 3.419570446014404297e+00 2.807542085647583008e+00 2.367489990234375000e+03 1.200111031532287598e+00
8.831660964502021670e+03 1.002186296557447065e+00 -4.695230722427368164e-02 -5.588957294821739197e-02 3.140000104904174805e+00 3.173326015472412109e+00 2.669950962066650391e+00 2.385699951171875000e+03 1.200195550918579102e+00
8.831661972702015191e+03 9.990636202324385540e-01 2.078877389430999756e-01 -3.723568096756935120e-02 3.200000047683715820e+00 3.315209627151489258e+00 2.973653316497802734e+00 2.407080078125000000e+03 1.200303554534912109e+00
8.831662978801876307e+03 1.005168182441404712e+00 3.527734428644180298e-02 6.863951683044433594e-02 3.109999895095825195e+00 3.377491474151611328e+00 2.695571660995483398e+00 2.409600097656250000e+03 1.200435876846313477e+00
8.831663987001869828e+03 9.997591222012660594e-01 -3.343344330787658691e-01 1.584978215396404266e-02 3.009999990463256836e+00 3.229403495788574219e+00 2.737760543823242188e+00 2.418209960937500000e+03 1.200591802597045898e+00
8.831664991601835936e+03 9.981986415422370307e-01 3.872745111584663391e-02 2.368370769545435905e-03 2.970000028610229492e+00 3.554721593856811523e+00 2.737759113311767578e+00 2.435169921875000000e+03 1.200772047042846680e+00
8.831665999401826411e+03 9.954232227376725861e-01 8.989457041025161743e-02 -8.261396549642086029e-03 2.980000019073486328e+00 3.241746902465820312e+00 2.859056711196899414e+00 2.436830078125000000e+03 1.200976610183715820e+00
8.831667006702162325e+03 9.916597586611439752e-01 1.180967390537261963e-01 2.620269544422626495e-02 3.019999980926513672e+00 3.209617614746093750e+00 2.780731439590454102e+00 2.432620117187500000e+03 1.201204776763916016e+00
8.831668013501912355e+03 9.889850424721519095e-01 -5.358126014471054077e-02 -9.883698076009750366e-02 2.900000095367431641e+00 3.096860170364379883e+00 2.835469961166381836e+00 2.421780029296875000e+03 1.201457738876342773e+00
8.831669021002016962e+03 9.975595358030825421e-01 4.856854379177093506e-01 9.732282161712646484e-02 2.920000076293945312e+00 2.916760444641113281e+00 2.783684968948364258e+00 2.426050048828125000e+03 1.201734304428100586e+00
8.831670028601773083e+03 1.008174303090202839e+00 -1.546782553195953369e-01 4.712339118123054504e-02 2.900000095367431641e+00 3.198786973953247070e+00 2.743432044982910156e+00 2.420260009765625000e+03 1.202035069465637207e+00
8.831671036201994866e+03 1.006651536247897383e+00 6.708916276693344116e-02 1.693650148808956146e-02 3.059999942779541016e+00 2.950530052185058594e+00 2.950530052185058594e+00 2.421040039062500000e+03 1.202360391616821289e+00
8.831672043802216649e+03 1.000637967371730941e+00 2.432226203382015228e-02 -1.888066977262496948e-01 2.900000095367431641e+00 3.261059522628784180e+00 2.675530433654785156e+00 2.436090087890625000e+03 1.202710390090942383e+00
8.831673052702099085e+03 9.996759248284650123e-01 6.296914070844650269e-02 8.755818009376525879e-03 2.809999942779541016e+00 2.851899147033691406e+00 2.851899147033691406e+00 2.430290039062500000e+03 1.203084349632263184e+00
8.831674062502104789e+03 1.003096542296983973e+00 -5.284143239259719849e-02 1.556455250829458237e-02 2.849999904632568359e+00 3.185220718383789062e+00 2.723349332809448242e+00 2.446540039062500000e+03 1.203481912612915039e+00
8.831675069202203304e+03 9.950930295059284836e-01 -2.413914948701858521e-01 1.296035200357437134e-01 2.930000066757202148e+00 3.132379055023193359e+00 2.792608499526977539e+00 2.444250000000000000e+03 1.203904747962951660e+00
8.831676077501848340e+03 9.987205571655067837e-01 -4.624728113412857056e-02 -7.044262439012527466e-02 3.089999914169311523e+00 3.277463197708129883e+00 2.907559156417846680e+00 2.463159912109375000e+03 1.204351902008056641e+00
