# BJDMID, FLUX, DX, DY, FWHM, FWHM_X, FWHM_Y, SKY, AIRMASS
8.736548263075761497e+03 1.000999426984886309e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.900000095367431641e+00 3.510101318359375000e+00 3.266787767410278320e+00 3.043699951171875000e+02 1.144564151763916016e+00
8.736548691375646740e+03 9.994466255185645576e-01 -9.348306804895401001e-02 -2.137384414672851562e-01 4.610000133514404297e+00 3.480712890625000000e+00 3.368457794189453125e+00 3.050499877929687500e+02 1.144002795219421387e+00
8.736549127676058561e+03 9.960229978781302007e-01 1.691085845232009888e-01 4.747456610202789307e-01 5.230000019073486328e+00 3.687276840209960938e+00 3.453996658325195312e+00 3.059200134277343750e+02 1.143452882766723633e+00
8.736549556575715542e+03 9.961817337648529724e-01 -1.313334554433822632e-01 -5.105595588684082031e-01 4.519999980926513672e+00 3.477353334426879883e+00 3.477353334426879883e+00 3.084500122070312500e+02 1.142911314964294434e+00
8.736549984375946224e+03 9.971802697629846834e-01 1.457030475139617920e-01 3.159756958484649658e-01 4.159999847412109375e+00 3.483398675918579102e+00 3.323294401168823242e+00 3.080799865722656250e+02 1.142374992370605469e+00
8.736550412675831467e+03 9.956015825545205811e-01 -1.485027968883514404e-01 -1.678245961666107178e-01 3.930000066757202148e+00 3.483746290206909180e+00 3.325455188751220703e+00 3.086000061035156250e+02 1.141843676567077637e+00
8.736550842175725847e+03 9.976591937504513119e-01 1.414570361375808716e-01 6.656020879745483398e-02 3.630000114440917969e+00 3.388328790664672852e+00 3.193076372146606445e+00 3.083599853515625000e+02 1.141316294670104980e+00
8.736551269975956529e+03 9.960207130236640172e-01 -7.707714289426803589e-02 2.768724784255027771e-02 3.680000066757202148e+00 3.495298624038696289e+00 3.121252059936523438e+00 3.075400085449218750e+02 1.140795350074768066e+00
8.736551699575968087e+03 9.959441175011384262e-01 -9.085474535822868347e-03 -8.540485799312591553e-02 3.660000085830688477e+00 3.380509138107299805e+00 3.098107099533081055e+00 3.096499938964843750e+02 1.140277862548828125e+00
8.736552128975745291e+03 9.962796892757194156e-01 -6.284813582897186279e-02 2.005754113197326660e-01 3.920000076293945312e+00 3.462702035903930664e+00 3.363546609878540039e+00 3.102399902343750000e+02 1.139765024185180664e+00
8.736552558575756848e+03 1.001804654509319770e+00 1.541415005922317505e-01 -8.835837244987487793e-02 3.730000019073486328e+00 3.408254623413085938e+00 3.187216281890869141e+00 3.119200134277343750e+02 1.139258623123168945e+00
8.736552987475879490e+03 1.002051678258328637e+00 -1.422778069972991943e-01 1.580686494708061218e-02 3.940000057220458984e+00 3.566383123397827148e+00 3.181943178176879883e+00 3.155199890136718750e+02 1.138755917549133301e+00
8.736553417275659740e+03 1.001085217517306614e+00 1.829732023179531097e-02 -2.181072160601615906e-02 3.839999914169311523e+00 3.484083175659179688e+00 3.275513648986816406e+00 3.169500122070312500e+02 1.138259410858154297e+00
8.736553846275899559e+03 1.002195619992545916e+00 1.929042488336563110e-01 6.587631255388259888e-02 3.640000104904174805e+00 3.273892402648925781e+00 3.273892402648925781e+00 3.150700073242187500e+02 1.137768030166625977e+00
8.736554274575784802e+03 9.939513545425883168e-01 3.849909454584121704e-02 -8.721568435430526733e-02 3.779999971389770508e+00 3.443529844284057617e+00 3.176114797592163086e+00 3.147200012207031250e+02 1.137282252311706543e+00
8.736554703075904399e+03 9.984287714049981943e-01 -7.902368903160095215e-02 -1.062187459319829941e-02 3.990000009536743164e+00 3.527467250823974609e+00 3.055900573730468750e+00 3.163900146484375000e+02 1.136789798736572266e+00
8.736555142875760794e+03 9.998882547390549602e-01 -2.180779427289962769e-01 1.398912072181701660e-01 3.640000104904174805e+00 3.297928810119628906e+00 3.181903600692749023e+00 3.153500061035156250e+02 1.136312961578369141e+00
8.736555572276003659e+03 1.001861603127506273e+00 9.212008863687515259e-02 -1.457679867744445801e-01 3.420000076293945312e+00 3.373902320861816406e+00 3.119962453842163086e+00 3.159200134277343750e+02 1.135840773582458496e+00
8.736556002075783908e+03 9.997386083406933910e-01 9.659572690725326538e-02 1.810845881700515747e-01 3.829999923706054688e+00 3.360621929168701172e+00 3.308604955673217773e+00 3.186300048828125000e+02 1.135375499725341797e+00
8.736556431076023728e+03 1.000765618354809261e+00 -1.318177729845046997e-01 -8.712499588727951050e-02 3.500000000000000000e+00 3.423418521881103516e+00 3.011785268783569336e+00 3.209800109863281250e+02 1.134913921356201172e+00
8.736556860775686800e+03 9.990569780968380220e-01 1.988492459058761597e-01 1.122095882892608643e-01 3.619999885559082031e+00 3.399450302124023438e+00 3.241856098175048828e+00 3.205700073242187500e+02 1.134458065032958984e+00
8.736557289876043797e+03 1.000097729666330926e+00 -1.377268135547637939e-01 6.747345626354217529e-02 3.720000028610229492e+00 3.386566877365112305e+00 3.242874860763549805e+00 3.222200012207031250e+02 1.134006738662719727e+00
8.736557718175929040e+03 1.001282613697506152e+00 7.309021055698394775e-02 -7.044310867786407471e-02 3.410000085830688477e+00 3.349811792373657227e+00 3.070586919784545898e+00 3.220199890136718750e+02 1.133560895919799805e+00
8.736558147076051682e+03 9.972290263528171828e-01 2.649587579071521759e-02 1.012936756014823914e-01 3.539999961853027344e+00 3.380989313125610352e+00 3.212495326995849609e+00 3.232099914550781250e+02 1.133113384246826172e+00
8.736558583375997841e+03 9.988870188694998209e-01 -3.569138422608375549e-02 -1.315881162881851196e-01 3.619999885559082031e+00 3.410131931304931641e+00 3.170220851898193359e+00 3.241600036621093750e+02 1.132677555084228516e+00
8.736559012375771999e+03 9.947559634647406002e-01 -9.606193006038665771e-02 -7.499907910823822021e-02 3.309999942779541016e+00 3.355555534362792969e+00 3.084808111190795898e+00 3.246700134277343750e+02 1.132245779037475586e+00
8.736559440675657243e+03 1.001018566463364623e+00 -1.982182636857032776e-02 1.626364290714263916e-01 3.730000019073486328e+00 3.442271947860717773e+00 3.125867605209350586e+00 3.251000061035156250e+02 1.131820917129516602e+00
8.736559869776014239e+03 9.990126964222389994e-01 1.807331480085849762e-02 -2.996315658092498779e-01 3.630000114440917969e+00 3.523852109909057617e+00 2.946260452270507812e+00 3.239100036621093750e+02 1.131400465965270996e+00
8.736560297275893390e+03 1.000823812162270343e+00 1.087115183472633362e-01 2.570832967758178711e-01 3.859999895095825195e+00 3.344090700149536133e+00 3.048172235488891602e+00 3.245499877929687500e+02 1.130984067916870117e+00
8.736560727776028216e+03 1.000360443417424694e+00 -2.225899249315261841e-01 -1.903064996004104614e-01 3.970000028610229492e+00 3.335443735122680664e+00 3.258290767669677734e+00 3.232399902343750000e+02 1.130573511123657227e+00
8.736561156775802374e+03 9.979317356937603689e-01 -2.075800672173500061e-02 -2.925120666623115540e-02 3.450000047683715820e+00 3.390990257263183594e+00 3.049114942550659180e+00 3.234100036621093750e+02 1.130166530609130859e+00
8.736561585776042193e+03 9.986748074502759254e-01 2.022382766008377075e-01 2.585760951042175293e-01 3.430000066757202148e+00 3.340639591217041016e+00 3.085817098617553711e+00 3.248599853515625000e+02 1.129764914512634277e+00
8.736562014775816351e+03 9.994983528927179339e-01 -1.935129910707473755e-01 -1.926486939191818237e-01 3.869999885559082031e+00 3.375536680221557617e+00 3.125236272811889648e+00 3.266900024414062500e+02 1.129369258880615234e+00
8.736562443875707686e+03 9.962362204991840331e-01 1.265789866447448730e-01 -7.883866876363754272e-02 3.690000057220458984e+00 3.229218006134033203e+00 3.137137651443481445e+00 3.298500061035156250e+02 1.128977060317993164e+00
8.736562874275725335e+03 9.971288327685540187e-01 -6.307377666234970093e-02 -4.948294535279273987e-02 3.339999914169311523e+00 3.177814960479736328e+00 3.089245557785034180e+00 3.345499877929687500e+02 1.128590226173400879e+00
